occurrence_no,name,diet,type,length_m,max_ma,min_ma,region,lng,lat,class,family,years
367435,Edmontosaurus,herbivorous,ornithopod,13,70.6,66,Alberta,-112.865601,51.549999,Ornithischia,Hadrosauridae,68.3
367440,Leptoceratops,herbivorous,ceratopsian,3,72.1,66,Wyoming,-108.873199,44.949902,Ornithischia,Leptoceratopsidae,69.05
368113,Pentaceratops,herbivorous,ceratopsian,6.8,83.5,70.6,New Mexico,-108.226997,36.285702,Ornithischia,Ceratopsidae,77.05
368120,Pentaceratops,herbivorous,ceratopsian,6.8,83.5,70.6,New Mexico,-108.209099,36.271099,Ornithischia,Ceratopsidae,77.05
368121,Pentaceratops,herbivorous,ceratopsian,6.8,83.5,70.6,New Mexico,-108.084198,36.3148,Ornithischia,Ceratopsidae,77.05
372856,Rhabdodon,herbivorous,ornithopod,4,83.5,66,Herault,2.933333,43.349998,Ornithischia,Rhabdodontidae,74.75
372870,Struthiosaurus,herbivorous,armored dinosaur,2.5,83.5,70.6,Castilla y Leon,-2.634513,42.664555,Ornithischia,Nodosauridae,77.05
376512,Styracosaurus,herbivorous,ceratopsian,5.5,83.5,70.6,Alberta,-111.800003,50.73,Ornithischia,Ceratopsidae,77.05
376584,Kritosaurus,herbivorous,ornithopod,8,83.5,70.6,New Mexico,-108.166946,36.269444,Ornithischia,Hadrosauridae,77.05
379964,Pinacosaurus,herbivorous,armored dinosaur,5,83.6,72.1,Shandong,120.622902,36.920399,Ornithischia,Ankylosauridae,77.85
379968,Dryosaurus,herbivorous,ornithopod,4,155.7,150.8,Normandie,-1.35,49.533298,Ornithischia,Dryosauridae,153.25
382520,Valdosaurus,herbivorous,ornithopod,3,130,125.45,Aragón,-0.879661,40.646095,Ornithischia,Dryosauridae,127.725
383892,Kritosaurus,herbivorous,ornithopod,8,83.5,70.6,New Mexico,-108.513611,36.486111,Ornithischia,Hadrosauridae,77.05
387375,Pinacosaurus,herbivorous,armored dinosaur,5,83.5,70.6,Omnogov,103.692329,44.156948,Ornithischia,Ankylosauridae,77.05
387389,Pinacosaurus,herbivorous,armored dinosaur,5,83.5,70.6,Omnogov,103.692329,44.156948,Ornithischia,Ankylosauridae,77.05
387401,Saurolophus,herbivorous,ornithopod,9,83.6,66,Omnogov,100.456665,43.601665,Ornithischia,Hadrosauridae,74.8
388972,Rhabdodon,herbivorous,ornithopod,4,83.5,70.6,Castilla y Leon,-2.634513,42.664555,Ornithischia,Rhabdodontidae,77.05
388973,Struthiosaurus,herbivorous,armored dinosaur,2.5,83.5,70.6,Castilla y Leon,-2.634513,42.664555,Ornithischia,Nodosauridae,77.05
388983,Rhabdodon,herbivorous,ornithopod,4,83.5,70.6,Castilla y Leon,-2.634513,42.664555,Ornithischia,Rhabdodontidae,77.05
388984,Struthiosaurus,herbivorous,armored dinosaur,2.5,83.5,70.6,Castilla y Leon,-2.634513,42.664555,Ornithischia,Nodosauridae,77.05
393071,Pinacosaurus,herbivorous,armored dinosaur,5,83.6,72.1,Nei Mongol,106.726112,41.787777,Ornithischia,Ankylosauridae,77.85
401752,Triceratops,herbivorous,ceratopsian,9,72.1,66,Montana,-107.083,47.536201,Ornithischia,Ceratopsidae,69.05
403433,Tarchia,herbivorous,armored dinosaur,8.5,83.6,66,Omnogov,100.446114,43.588055,Ornithischia,Ankylosauridae,74.8
403435,Tarchia,herbivorous,armored dinosaur,8.5,83.6,66,Omnogov,100.441666,43.582222,Ornithischia,Ankylosauridae,74.8
403436,Tarchia,herbivorous,armored dinosaur,8.5,83.6,66,Omnogov,100.452782,43.601112,Ornithischia,Ankylosauridae,74.8
404798,Saichania,herbivorous,armored dinosaur,6.6,83.5,70.6,Omnogov,99.82917,43.316387,Ornithischia,Ankylosauridae,77.05
407830,Pentaceratops,herbivorous,ceratopsian,6.8,83.5,70.6,New Mexico,-107.977203,36.1548,Ornithischia,Ceratopsidae,77.05
407841,Pentaceratops,herbivorous,ceratopsian,6.8,83.5,70.6,New Mexico,-107.889198,36.1861,Ornithischia,Ceratopsidae,77.05
408058,Stegosaurus,herbivorous,armored dinosaur,9,157.3,145,Wyoming,-105.963402,41.9077,Ornithischia,Stegosauridae,151.15
408067,Dryosaurus,herbivorous,ornithopod,4,157.3,145,Wyoming,-105.963402,41.9077,Ornithischia,Dryosauridae,151.15
408082,Stegosaurus,herbivorous,armored dinosaur,9,157.3,145,Colorado,-105.224701,38.539501,Ornithischia,Stegosauridae,151.15
408741,Dryosaurus,herbivorous,ornithopod,4,157.3,145,Wyoming,-106.021599,41.893101,Ornithischia,Dryosauridae,151.15
408751,Stegosaurus,herbivorous,armored dinosaur,9,157.3,145,Wyoming,-105.982803,41.9077,Ornithischia,Stegosauridae,151.15
408756,Dryosaurus,herbivorous,ornithopod,4,157.3,145,Wyoming,-106.078903,41.878601,Ornithischia,Dryosauridae,151.15
408764,Stegosaurus,herbivorous,armored dinosaur,9,157.3,145,Wyoming,-106.021599,41.893101,Ornithischia,Stegosauridae,151.15
408840,Stegosaurus,herbivorous,armored dinosaur,9,157.3,145,Wyoming,-106.002197,41.893101,Ornithischia,Stegosauridae,151.15
408856,Stegosaurus,herbivorous,armored dinosaur,9,157.3,145,Wyoming,-106.1073,41.8825,Ornithischia,Stegosauridae,151.15
408884,Stegosaurus,herbivorous,armored dinosaur,9,157.3,145,Wyoming,-105.963402,41.9077,Ornithischia,Stegosauridae,151.15
410874,Psittacosaurus,herbivorous,ceratopsian,2,129.4,113,Kemerovo,87.957779,55.903332,Ornithischia,Psittacosauridae,121.2
457538,Secernosaurus,herbivorous,ornithopod,3,83.6,66,Río Negro,-66.333336,-42.133331,Ornithischia,Hadrosauridae,74.8
457542,Secernosaurus,herbivorous,ornithopod,3,83.6,66,Río Negro,-66.333336,-42.133331,Ornithischia,Hadrosauridae,74.8
457805,Thescelosaurus,herbivorous,ornithopod,3.5,72.1,66,North Dakota,-103.9617,45.948799,Ornithischia,Thescelosauridae,69.05
457812,Thescelosaurus,herbivorous,ornithopod,3.5,72.1,66,North Dakota,-103.9617,45.948799,Ornithischia,Thescelosauridae,69.05
457837,Thescelosaurus,herbivorous,ornithopod,3.5,70.6,66,North Dakota,-103.300003,46.099998,Ornithischia,Thescelosauridae,68.3
457860,Thescelosaurus,herbivorous,ornithopod,3.5,72.1,66,North Dakota,-103.753899,45.977699,Ornithischia,Thescelosauridae,69.05
457866,Torosaurus,herbivorous,ceratopsian,7.5,72.1,66,North Dakota,-103.753899,46.006599,Ornithischia,Ceratopsidae,69.05
457968,Triceratops,herbivorous,ceratopsian,9,70.6,66,North Dakota,-103.981499,46.305,Ornithischia,Ceratopsidae,68.3
457985,Thescelosaurus,herbivorous,ornithopod,3.5,72.1,66,North Dakota,-103.939697,46.406399,Ornithischia,Thescelosauridae,69.05
458112,Thescelosaurus,herbivorous,ornithopod,3.5,72.1,66,North Dakota,-103.964401,46.381901,Ornithischia,Thescelosauridae,69.05
458260,Thescelosaurus,herbivorous,ornithopod,3.5,72.1,66,North Dakota,-103.897903,46.334,Ornithischia,Thescelosauridae,69.05
458362,Psittacosaurus,herbivorous,ceratopsian,2,129.4,113,Gansu,97.966667,41.466667,Ornithischia,Psittacosauridae,121.2
458366,Psittacosaurus,herbivorous,ceratopsian,2,129.4,113,Gansu,97.583336,41.575001,Ornithischia,Psittacosauridae,121.2
459346,Thescelosaurus,herbivorous,ornithopod,3.5,83.5,70.6,Alberta,-111.511536,50.752384,Ornithischia,Thescelosauridae,77.05
459530,Thescelosaurus,herbivorous,ornithopod,3.5,83.5,70.6,Alberta,-111.458488,50.749004,Ornithischia,Thescelosauridae,77.05
459557,Thescelosaurus,herbivorous,ornithopod,3.5,83.5,70.6,Alberta,-111.510078,50.748341,Ornithischia,Thescelosauridae,77.05
459586,Thescelosaurus,herbivorous,ornithopod,3.5,83.5,70.6,Alberta,-111.502129,50.747658,Ornithischia,Thescelosauridae,77.05
460505,Thescelosaurus,herbivorous,ornithopod,3.5,72.1,66,South Dakota,-103.946098,45.93903,Ornithischia,Thescelosauridae,69.05
460634,Shantungosaurus,herbivorous,ornithopod,15,100.5,72.1,Shanxi,114.0439,40.189999,Ornithischia,Hadrosauridae,86.3
463047,Edmontosaurus,herbivorous,ornithopod,13,72.1,66,Saskatchewan,-106.383301,49.366669,Ornithischia,Hadrosauridae,69.05
463048,Thescelosaurus,herbivorous,ornithopod,3.5,72.1,66,Saskatchewan,-106.383301,49.366669,Ornithischia,Thescelosauridae,69.05
463049,Triceratops,herbivorous,ceratopsian,9,72.1,66,Saskatchewan,-106.383301,49.366669,Ornithischia,Ceratopsidae,69.05
463073,Edmontosaurus,herbivorous,ornithopod,13,72.1,66,Alberta,-112.655502,51.506302,Ornithischia,Hadrosauridae,69.05
463094,Hypacrosaurus,herbivorous,ornithopod,9,72.1,66,Alberta,-112.9701,51.906399,Ornithischia,Hadrosauridae,69.05
463095,Hypacrosaurus,herbivorous,ornithopod,9,72.1,66,Alberta,-112.958298,51.797298,Ornithischia,Hadrosauridae,69.05
463123,Edmontonia,herbivorous,armored dinosaur,4,83.6,72.1,Montana,-112.664398,48.9646,Ornithischia,Nodosauridae,77.85
463301,Triceratops,herbivorous,ceratopsian,9,72.1,66,Utah,-111.254303,39.2281,Ornithischia,Ceratopsidae,69.05
463379,Chasmosaurus,herbivorous,ceratopsian,5,83.5,70.6,Alberta,-111.596626,50.781799,Ornithischia,Ceratopsidae,77.05
463380,Chasmosaurus,herbivorous,ceratopsian,5,83.5,70.6,Alberta,-111.489265,50.745419,Ornithischia,Ceratopsidae,77.05
463400,Thescelosaurus,herbivorous,ornithopod,3.5,72.1,66,Alberta,-112.911301,51.709999,Ornithischia,Thescelosauridae,69.05
463412,Hylaeosaurus,herbivorous,armored dinosaur,5,145,140.2,Nordrhein-Westfalen,7.03399,52.261314,Ornithischia,Nodosauridae,142.6
464144,Thescelosaurus,herbivorous,ornithopod,3.5,70.6,66,Wyoming,-104.637001,43.116329,Ornithischia,Thescelosauridae,68.3
464340,Orodromeus,herbivorous,ornithopod,2,72.1,66,Montana,-106.099998,47.799999,Ornithischia,Thescelosauridae,69.05
464342,Edmontosaurus,herbivorous,ornithopod,13,72.1,66,Montana,-106.099998,47.799999,Ornithischia,Hadrosauridae,69.05
464343,Triceratops,herbivorous,ceratopsian,9,72.1,66,Montana,-106.099998,47.799999,Ornithischia,Ceratopsidae,69.05
464381,Ankylosaurus,herbivorous,armored dinosaur,7,70.6,66,Wyoming,-108.667801,41.568298,Ornithischia,Ankylosauridae,68.3
464434,Thescelosaurus,herbivorous,ornithopod,3.5,70.6,66,Wyoming,-104.494713,43.128948,Ornithischia,Thescelosauridae,68.3
464436,Ankylosaurus,herbivorous,armored dinosaur,7,70.6,66,Montana,-107.099998,47.5667,Ornithischia,Ankylosauridae,68.3
464501,Saurolophus,herbivorous,ornithopod,9,83.5,70.6,Wyoming,-109.138702,41.867298,Ornithischia,Hadrosauridae,77.05
464518,Ankylosaurus,herbivorous,armored dinosaur,7,70.6,66,Alberta,-113.005402,51.862801,Ornithischia,Ankylosauridae,68.3
464519,Ankylosaurus,herbivorous,armored dinosaur,7,72.1,66,Alberta,-113.005402,51.8773,Ornithischia,Ankylosauridae,69.05
464521,Ankylosaurus,herbivorous,armored dinosaur,7,72.1,66,Wyoming,-104.411598,43.441799,Ornithischia,Ankylosauridae,69.05
464522,Ankylosaurus,herbivorous,armored dinosaur,7,72.1,66,Montana,-105.114723,45.550201,Ornithischia,Ankylosauridae,69.05
465654,Leptoceratops,herbivorous,ceratopsian,3,70.6,66,Alberta,-113.124603,52.3284,Ornithischia,Leptoceratopsidae,68.3
465657,Pachycephalosaurus,herbivorous,ornithopod,8,70.6,66,Alberta,-113.124603,52.3284,Ornithischia,Pachycephalosauridae,68.3
465691,Triceratops,herbivorous,ceratopsian,9,72.1,66,Wyoming,-104.457275,42.195904,Ornithischia,Ceratopsidae,69.05
465692,Edmontosaurus,herbivorous,ornithopod,13,72.1,66,Wyoming,-105.394447,42.584442,Ornithischia,Hadrosauridae,69.05
465710,Triceratops,herbivorous,ceratopsian,9,72.1,66,Wyoming,-104.647118,43.121864,Ornithischia,Ceratopsidae,69.05
465716,Triceratops,herbivorous,ceratopsian,9,72.1,66,Wyoming,-104.645187,43.120808,Ornithischia,Ceratopsidae,69.05
465717,Edmontosaurus,herbivorous,ornithopod,13,72.1,66,Wyoming,-104.91111,43.166111,Ornithischia,Hadrosauridae,69.05
465718,Triceratops,herbivorous,ceratopsian,9,72.1,66,Wyoming,-104.91111,43.144444,Ornithischia,Ceratopsidae,69.05
465719,Triceratops,herbivorous,ceratopsian,9,72.1,66,Wyoming,-104.608406,43.237862,Ornithischia,Ceratopsidae,69.05
465720,Triceratops,herbivorous,ceratopsian,9,72.1,66,Wyoming,-104.553055,43.15778,Ornithischia,Ceratopsidae,69.05
465721,Triceratops,herbivorous,ceratopsian,9,72.1,66,Wyoming,-104.644264,43.191978,Ornithischia,Ceratopsidae,69.05
465722,Triceratops,herbivorous,ceratopsian,9,72.1,66,Wyoming,-104.572258,43.227592,Ornithischia,Ceratopsidae,69.05
465723,Torosaurus,herbivorous,ceratopsian,7.5,72.1,66,Wyoming,-104.649361,43.230537,Ornithischia,Ceratopsidae,69.05
465725,Torosaurus,herbivorous,ceratopsian,7.5,72.1,66,Wyoming,-104.628464,43.237728,Ornithischia,Ceratopsidae,69.05
465730,Triceratops,herbivorous,ceratopsian,9,72.1,66,Wyoming,-104.551041,43.181259,Ornithischia,Ceratopsidae,69.05
465732,Triceratops,herbivorous,ceratopsian,9,72.1,66,Wyoming,-104.605408,43.178665,Ornithischia,Ceratopsidae,69.05
465975,Hadrosaurus,herbivorous,ornithopod,9,83.6,72.1,New Jersey,-74.178612,40.446388,Ornithischia,Hadrosauridae,77.85
466193,Edmontosaurus,herbivorous,ornithopod,13,72.1,66,Wyoming,-104.591301,43.269501,Ornithischia,Hadrosauridae,69.05
466194,Edmontosaurus,herbivorous,ornithopod,13,72.1,66,Colorado,-104.762398,40.908401,Ornithischia,Hadrosauridae,69.05
466860,Corythosaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.628029,50.806301,Ornithischia,Hadrosauridae,77.05
466861,Lambeosaurus,herbivorous,ornithopod,9,83.5,70.6,Alberta,-111.609741,50.791084,Ornithischia,Hadrosauridae,77.05
466862,Corythosaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.624336,50.806023,Ornithischia,Hadrosauridae,77.05
466863,Edmontosaurus,herbivorous,ornithopod,13,83.6,72.1,Alberta,-112.75,51.610142,Ornithischia,Hadrosauridae,77.85
467014,Gryposaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.476532,50.751602,Ornithischia,Hadrosauridae,77.05
467016,Parasaurolophus,herbivorous,ornithopod,11,83.5,70.6,Alberta,-111.488625,50.750126,Ornithischia,Hadrosauridae,77.05
467048,Lambeosaurus,herbivorous,ornithopod,9,83.5,70.6,Alberta,-111.488022,50.741657,Ornithischia,Hadrosauridae,77.05
467061,Corythosaurus,herbivorous,ornithopod,10,83.5,70.6,Alberta,-111.616669,50.688,Ornithischia,Hadrosauridae,77.05
467137,Triceratops,herbivorous,ceratopsian,9,70.6,66,Montana,-107.383331,47.633331,Ornithischia,Ceratopsidae,68.3
467159,Pachycephalosaurus,herbivorous,ornithopod,8,70.6,66,Montana,-107.383331,47.633331,Ornithischia,Pachycephalosauridae,68.3
467545,Stegosaurus,herbivorous,armored dinosaur,9,157.3,152.1,Wyoming,-107.816666,44.650002,Ornithischia,Stegosauridae,154.7
467546,Dryosaurus,herbivorous,ornithopod,4,157.3,152.1,Wyoming,-107.816666,44.650002,Ornithischia,Dryosauridae,154.7
468945,Stegoceras,herbivorous,ornithopod,2.4,83.5,70.6,Montana,-109.589699,47.808201,Ornithischia,Pachycephalosauridae,77.05
468947,Orodromeus,herbivorous,ornithopod,2,83.5,70.6,Montana,-109.589699,47.808201,Ornithischia,Thescelosauridae,77.05
468949,Edmontonia,herbivorous,armored dinosaur,4,83.5,70.6,Montana,-109.589699,47.808201,Ornithischia,Nodosauridae,77.05
471741,Mantellisaurus,herbivorous,ornithopod,7,129.4,125,England,-1.41035,50.635109,Ornithischia,Iguanodontidae,127.2
